Name,Y,X,Elevation,Description,Date Taken
900,5011.28391,4985.529928,100.530662,CHECK 010712,1/07/2012
901,5009.476486,4999.32004,100.284883,BR,1/07/2012
902,5009.538987,4999.323676,100.405294,BR,1/07/2012
903,5009.656668,4999.223702,100.654849,BR,1/07/2012
904,5009.635493,4998.981988,100.976272,BR,1/07/2012
905,5009.622804,4999.059255,101.038738,BR,1/07/2012
906,5009.628221,4999.119025,101.078985,BR,1/07/2012
907,5009.602307,4998.833704,101.155493,BR,1/07/2012
908,5009.595225,4998.655872,101.246052,BR,1/07/2012
909,5009.626011,4998.561289,101.401058,BR,1/07/2012
910,5009.636887,4998.428946,101.527575,BR,1/07/2012
911,5009.756983,4998.351427,101.763968,BR,1/07/2012
912,5009.735663,4998.402576,101.796082,BR,1/07/2012
913,5009.733088,4998.388635,101.846641,BR,1/07/2012
914,5009.744954,4998.325991,101.876171,BR,1/07/2012
915,5009.764542,4998.234519,101.898867,BR,1/07/2012
916,5009.784738,4998.193003,101.945732,BR,1/07/2012
917,5009.840387,4998.072066,102.093857,BR,1/07/2012
918,5009.91917,4997.97794,102.284006,BR,1/07/2012
919,5009.956945,4997.905649,102.370154,BR,1/07/2012
920,5010.003229,4997.771457,102.376257,BR,1/07/2012
921,5010.121126,4997.733386,102.392944,BR,1/07/2012
922,5010.117317,4997.706249,102.440242,BR,1/07/2012
923,5010.145956,4997.713767,102.54975,BR,1/07/2012
924,5010.180752,4997.656718,102.562977,BR,1/07/2012
925,5010.303219,4997.541257,102.594663,BR,1/07/2012
926,5010.341784,4997.564825,102.6308,BR,1/07/2012
927,5010.307915,4997.42837,102.698285,BR,1/07/2012
928,5010.239539,4997.263325,102.724483,BR,1/07/2012
929,5010.221275,4997.139414,102.791344,BR,1/07/2012
930,5010.222936,4997.044916,102.891606,BR,1/07/2012
931,5010.263787,4997.015297,103.000206,BR,1/07/2012
932,5010.287036,4997.016195,103.033117,BR,1/07/2012
933,5010.30682,4996.980435,103.039114,BR,1/07/2012
934,5010.345295,4996.972443,103.089679,BR,1/07/2012
935,5010.372088,4996.882909,103.103541,BR,1/07/2012
936,5010.388518,4996.872359,103.246969,BR,1/07/2012
937,5010.253017,4996.706605,103.310719,BR,1/07/2012
938,5010.281368,4996.636106,103.42186,BR,1/07/2012
939,5010.269457,4996.553547,103.517596,BR,1/07/2012
940,5010.342813,4996.475161,103.718948,BR,1/07/2012
941,5010.340723,4996.393851,103.780284,BR,1/07/2012
942,5010.381774,4996.332984,103.865471,BR,1/07/2012
943,5010.407845,4996.27977,103.92675,BR,1/07/2012
944,5010.479099,4996.256446,104.037348,BR,1/07/2012
945,5010.946039,4996.103268,105.054383,BR,1/07/2012
946,5009.927735,4999.846767,100.117717,BR,1/07/2012
947,5009.940825,4999.742407,100.37293,BR,1/07/2012
948,5009.893288,4999.467609,100.66713,BR,1/07/2012
949,5009.986191,4999.445034,100.931397,BR,1/07/2012
950,5009.968332,4999.358867,101.058717,BR,1/07/2012
951,5009.998085,4999.293069,101.109888,BR,1/07/2012
952,5009.919173,4998.943932,101.258965,BR,1/07/2012
953,5009.918613,4998.94142,101.259342,BR,1/07/2012
954,5010.017392,4998.959946,101.370113,BR,1/07/2012
955,5010.012147,4998.727059,101.497028,BR,1/07/2012
956,5010.052001,4998.602353,101.685088,BR,1/07/2012
957,5010.106806,4998.602633,101.803149,BR,1/07/2012
958,5010.139837,4998.610711,101.90137,BR,1/07/2012
959,5010.135834,4998.506336,101.943505,BR,1/07/2012
960,5010.160682,4998.440291,102.109318,BR,1/07/2012
961,5010.163967,4998.27786,102.186946,BR,1/07/2012
962,5010.260724,4998.256358,102.333697,BR,1/07/2012
963,5010.285129,4998.224274,102.371764,BR,1/07/2012
964,5010.298103,4998.077679,102.373935,BR,1/07/2012
965,5010.359734,4997.91858,102.398377,BR,1/07/2012
966,5010.361913,4997.885344,102.461227,BR,1/07/2012
967,5010.390132,4997.899506,102.533065,BR,1/07/2012
968,5010.447525,4997.729712,102.56183,BR,1/07/2012
969,5010.485312,4997.702147,102.605798,BR,1/07/2012
970,5010.569234,4997.652188,102.665033,BR,1/07/2012
971,5010.66598,4997.63169,102.767242,BR,1/07/2012
972,5010.703076,4997.540624,102.824856,BR,1/07/2012
973,5010.680709,4997.404304,102.923218,BR,1/07/2012
974,5010.652351,4997.306322,103.004819,BR,1/07/2012
975,5010.60646,4997.225589,103.007207,BR,1/07/2012
976,5010.602307,4997.116853,103.201089,BR,1/07/2012
977,5010.6632,4997.055392,103.404569,BR,1/07/2012
978,5010.699826,4996.979845,103.519823,BR,1/07/2012
979,5010.845291,4996.960185,103.835136,BR,1/07/2012
980,5010.941849,4996.866868,104.010828,BR,1/07/2012
981,5010.997017,4996.738869,104.09487,BR,1/07/2012
982,5011.028409,4996.686734,104.164355,BR,1/07/2012
